creature_key,onset_cycle,batch_index,batch_size,loss
181,851,1,16,2.1440668
181,851,2,16,0.46770084
181,851,3,16,2.3032153
181,851,4,16,0.35358122
181,851,5,16,2.3965058
181,851,6,16,0.26810104
181,851,7,16,2.5158215
181,864,0,16,0.61796623
181,864,1,16,2.1425924
181,864,2,16,0.46696258
181,864,3,16,2.278347
181,864,4,16,0.35385725
181,864,5,16,2.4233167
181,864,6,16,0.2678567
181,864,7,16,2.5181575
181,879,0,16,0.61794126
181,879,1,16,2.1423707
181,879,2,16,0.46691936
181,879,3,16,2.278096
181,879,4,16,0.35382596
181,879,5,16,2.4232597
181,879,6,16,0.2678451
181,879,7,16,2.517882
181,893,0,16,0.617906
181,893,1,16,2.1422708
181,893,2,16,0.46690908
181,893,3,16,2.2777047
181,893,4,16,0.35380334
181,893,5,16,2.4229825
181,893,6,16,0.2678196
181,893,7,16,2.5178704
181,906,0,16,0.61786455
181,906,1,16,2.142143
181,906,2,16,0.46688467
181,906,3,16,2.277563
181,906,4,16,0.35378733
181,906,5,16,2.422916
181,906,6,16,0.26781297
181,906,7,16,2.5176983
181,918,0,16,0.6161266
181,918,1,16,2.1217496
181,918,2,16,0.4673972
181,918,3,16,2.3016713
181,918,4,16,0.35356095
181,918,5,16,2.4257767
181,918,6,16,0.26785067
181,918,7,16,2.5168009
181,930,0,16,0.61609936
181,930,1,16,2.121726
181,930,2,16,0.4673722
181,930,3,16,2.3014934
181,930,4,16,0.35354292
181,930,5,16,2.4256282
181,930,6,16,0.26783133
181,930,7,16,2.5165854
181,943,0,16,0.6160672
181,943,1,16,2.1216145
181,943,2,16,0.46735662
181,943,3,16,2.3013358
181,943,4,16,0.3535228
181,943,5,16,2.4255395
181,943,6,16,0.26782236
181,943,7,16,2.516605
181,955,0,16,0.6160561
181,955,1,16,2.1214442
181,955,2,16,0.46732956
181,955,3,16,2.3011389
181,955,4,16,0.35350627
181,955,5,16,2.4256146
181,955,6,16,0.26780698
181,955,7,16,2.5164473
181,971,0,16,0.6173611
181,971,1,16,2.141545
181,971,2,16,0.4671068
181,971,3,16,2.3034425
181,971,4,16,0.35367084
181,971,5,16,2.4248588
181,971,6,16,0.2679448
181,971,7,16,2.5156252
181,984,0,16,0.6170335
181,984,1,16,2.1436636
181,984,2,16,0.46703866
181,984,3,16,2.304066
181,984,4,16,0.35387346
181,984,5,16,2.4223037
181,984,6,16,0.26768547
181,984,7,16,2.5135877
181,997,0,16,0.61692756
181,997,1,16,2.1434133
181,997,2,16,0.46694684
181,997,3,16,2.3039312
181,997,4,16,0.35384223
181,997,5,16,2.4219158
181,997,6,16,0.267659
181,997,7,16,2.513483
181,1010,0,16,0.6172714
181,1010,1,16,2.1432261
181,1010,2,16,0.4674017
